s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 9.3524048E+001, 5.9817269E+001,-1.7176262E+001,-9.0753379E-001,-1.8182480E+001, 1.2886206E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3529307E+001, 2.3563879E+001, 3.3346303E-003, 3.3346303E-003
 9.3621445E+001, 6.0023539E+001,-1.7133497E+001,-9.0252014E-001,-1.8211821E+001, 1.2881649E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3692288E+001, 2.3788584E+001, 3.3346303E-003, 3.3346303E-003
 9.3767548E+001, 6.0122357E+001,-1.6939423E+001,-8.9724889E-001,-1.8233766E+001, 1.2882760E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3939776E+001, 2.4064802E+001, 3.3346303E-003, 3.3346303E-003
 9.3864944E+001, 6.0024990E+001,-1.7003893E+001,-9.0015238E-001,-1.8247752E+001, 1.2888871E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4002169E+001, 2.3886082E+001, 3.3346303E-003, 3.3346303E-003
 9.3962341E+001, 5.9869815E+001,-1.7055260E+001,-9.0392217E-001,-1.8266862E+001, 1.2896536E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3761777E+001, 2.3656668E+001, 3.3346303E-003, 3.3346303E-003
 9.4108437E+001, 5.9735826E+001,-1.7099051E+001,-9.0722473E-001,-1.8300506E+001, 1.2908498E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3488755E+001, 2.3441953E+001, 3.3346303E-003, 3.3346303E-003
 9.4205841E+001, 5.9751130E+001,-1.6929143E+001,-9.0465560E-001,-1.8321309E+001, 1.2918239E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3481662E+001, 2.3608941E+001, 3.3346303E-003, 3.3346303E-003
 9.4351936E+001, 5.9953951E+001,-1.6886387E+001,-9.0140083E-001,-1.8319456E+001, 1.2924093E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3795943E+001, 2.3859631E+001, 3.3346303E-003, 3.3346303E-003
 9.4449333E+001, 6.0243424E+001,-1.7125710E+001,-9.0204159E-001,-1.8313430E+001, 1.2928053E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3835926E+001, 2.3915170E+001, 3.3346303E-003, 3.3346303E-003
 9.4595436E+001, 6.0514567E+001,-1.7396334E+001,-9.0397015E-001,-1.8314490E+001, 1.2930922E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3938801E+001, 2.3912703E+001, 3.3346303E-003, 3.3346303E-003
 9.4692833E+001, 6.0601668E+001,-1.7745091E+001,-9.1145412E-001,-1.8322890E+001, 1.2932917E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3781932E+001, 2.3635165E+001, 3.3346303E-003, 3.3346303E-003
 9.4838928E+001, 6.0507568E+001,-1.7886164E+001,-9.1864169E-001,-1.8323804E+001, 1.2933203E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3465804E+001, 2.3391891E+001, 3.3346303E-003, 3.3346303E-003
 9.4936325E+001, 6.0400771E+001,-1.7925609E+001,-9.2413591E-001,-1.8327106E+001, 1.2931633E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3234070E+001, 2.3236852E+001, 3.3346303E-003, 3.3346303E-003
 9.5082428E+001, 6.0326883E+001,-1.7873392E+001,-9.2691622E-001,-1.8314695E+001, 1.2928372E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3242386E+001, 2.3224808E+001, 3.3346303E-003, 3.3346303E-003
 9.5179825E+001, 6.0214589E+001,-1.7909980E+001,-9.3220556E-001,-1.8290402E+001, 1.2925564E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3133725E+001, 2.3094928E+001, 3.3346303E-003, 3.3346303E-003
 9.5330795E+001, 5.9869812E+001,-1.7784550E+001,-9.3959332E-001,-1.8262747E+001, 1.2925553E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3083796E+001, 2.2895847E+001, 3.3346303E-003, 3.3346303E-003
 9.5437935E+001, 5.9608643E+001,-1.7775110E+001,-9.4701732E-001,-1.8229868E+001, 1.2927493E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2588816E+001, 2.2669575E+001, 3.3346303E-003, 3.3346303E-003
 9.5545067E+001, 5.9719162E+001,-1.7837302E+001,-9.4933397E-001,-1.8201121E+001, 1.2928884E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2663449E+001, 2.2744333E+001, 3.3346303E-003, 3.3346303E-003
 9.5652206E+001, 5.9584415E+001,-1.7770440E+001,-9.5400551E-001,-1.8180254E+001, 1.2929659E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2678111E+001, 2.2692644E+001, 3.3346303E-003, 3.3346303E-003
 9.5812920E+001, 5.9644753E+001,-1.7431919E+001,-9.5257760E-001,-1.8169945E+001, 1.2929337E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2940619E+001, 2.3103240E+001, 3.3346303E-003, 3.3346303E-003
 9.5920052E+001, 5.9688206E+001,-1.7210372E+001,-9.5448717E-001,-1.8170218E+001, 1.2927153E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3232420E+001, 2.3366055E+001, 3.3346303E-003, 3.3346303E-003
 9.6027191E+001, 5.9730992E+001,-1.7097319E+001,-9.5827048E-001,-1.8163721E+001, 1.2923912E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3468543E+001, 2.3524606E+001, 3.3346303E-003, 3.3346303E-003
 9.6134331E+001, 5.9781326E+001,-1.6918608E+001,-9.6185177E-001,-1.8153832E+001, 1.2921596E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3572982E+001, 2.3759955E+001, 3.3346303E-003, 3.3346303E-003
 9.6241470E+001, 5.9856291E+001,-1.6814132E+001,-9.6710186E-001,-1.8129557E+001, 1.2921844E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3945431E+001, 2.3958423E+001, 3.3346303E-003, 3.3346303E-003
 9.6402176E+001, 6.0053392E+001,-1.6993079E+001,-9.7689219E-001,-1.8114372E+001, 1.2923772E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3971058E+001, 2.3981973E+001, 3.3346303E-003, 3.3346303E-003
 9.6509315E+001, 6.0186876E+001,-1.7233977E+001,-9.8973667E-001,-1.8112936E+001, 1.2925772E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3922900E+001, 2.3863152E+001, 3.3346303E-003, 3.3346303E-003
 9.6616455E+001, 6.0130746E+001,-1.7437793E+001,-1.0017575E+000,-1.8112873E+001, 1.2927715E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3713508E+001, 2.3591249E+001, 3.3346303E-003, 3.3346303E-003
 9.6723595E+001, 5.9954717E+001,-1.7417664E+001,-1.0122737E+000,-1.8110609E+001, 1.2929747E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3458913E+001, 2.3427100E+001, 3.3346303E-003, 3.3346303E-003
 9.6884300E+001, 5.9742581E+001,-1.7181313E+001,-1.0214865E+000,-1.8113225E+001, 1.2931064E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3411370E+001, 2.3439488E+001, 3.3346303E-003, 3.3346303E-003
 9.6991440E+001, 5.9656422E+001,-1.6859298E+001,-1.0265013E+000,-1.8118590E+001, 1.2930504E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3544673E+001, 2.3664962E+001, 3.3346303E-003, 3.3346303E-003
 9.7098579E+001, 5.9748099E+001,-1.6725915E+001,-1.0294310E+000,-1.8115305E+001, 1.2928823E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3763688E+001, 2.3890377E+001, 3.3346303E-003, 3.3346303E-003
 9.7205719E+001, 5.9879873E+001,-1.6632631E+001,-1.0317137E+000,-1.8111155E+001, 1.2926732E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3969331E+001, 2.4117301E+001, 3.3346303E-003, 3.3346303E-003
 9.7366425E+001, 5.9994370E+001,-1.6373277E+001,-1.0336530E+000,-1.8108426E+001, 1.2924529E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4321789E+001, 2.4491938E+001, 3.3346303E-003, 3.3346303E-003
 9.7473564E+001, 6.0087723E+001,-1.6098783E+001,-1.0357829E+000,-1.8106559E+001, 1.2922962E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4739434E+001, 2.4859521E+001, 3.3346303E-003, 3.3346303E-003
 9.7580704E+001, 6.0111965E+001,-1.6390359E+001,-1.0459390E+000,-1.8101438E+001, 1.2921784E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4817866E+001, 2.4587150E+001, 3.3346303E-003, 3.3346303E-003
 9.7687843E+001, 6.0077074E+001,-1.6747374E+001,-1.0578647E+000,-1.8093490E+001, 1.2919823E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4360417E+001, 2.4191266E+001, 3.3346303E-003, 3.3346303E-003
 9.7848549E+001, 5.9981934E+001,-1.6925485E+001,-1.0668028E+000,-1.8091785E+001, 1.2915332E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3965669E+001, 2.3910776E+001, 3.3346303E-003, 3.3346303E-003
 9.7955688E+001, 5.9802188E+001,-1.6945646E+001,-1.0731482E+000,-1.8097101E+001, 1.2909199E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3789602E+001, 2.3699203E+001, 3.3346303E-003, 3.3346303E-003
 9.8062828E+001, 5.9651688E+001,-1.6977915E+001,-1.0778675E+000,-1.8094059E+001, 1.2903580E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3565037E+001, 2.3514749E+001, 3.3346303E-003, 3.3346303E-003
 9.8169960E+001, 5.9655329E+001,-1.6935176E+001,-1.0784395E+000,-1.8089855E+001, 1.2898068E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3555375E+001, 2.3564757E+001, 3.3346303E-003, 3.3346303E-003
 9.8330673E+001, 5.9743206E+001,-1.6760704E+001,-1.0764585E+000,-1.8098513E+001, 1.2892239E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3658539E+001, 2.3820423E+001, 3.3346303E-003, 3.3346303E-003
 9.8437813E+001, 6.0009750E+001,-1.6828013E+001,-1.0794831E+000,-1.8109718E+001, 1.2888257E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4025531E+001, 2.4005425E+001, 3.3346303E-003, 3.3346303E-003
 9.8544945E+001, 6.0224978E+001,-1.7199915E+001,-1.0856903E+000,-1.8105114E+001, 1.2887766E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3888869E+001, 2.3847147E+001, 3.3346303E-003, 3.3346303E-003
 9.8652084E+001, 6.0352666E+001,-1.7593059E+001,-1.0927894E+000,-1.8089635E+001, 1.2889727E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3762869E+001, 2.3590073E+001, 3.3346303E-003, 3.3346303E-003
 9.8812798E+001, 6.0297891E+001,-1.7521523E+001,-1.0935327E+000,-1.8065070E+001, 1.2893306E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3541941E+001, 2.3630659E+001, 3.3346303E-003, 3.3346303E-003
 9.8919930E+001, 6.0081530E+001,-1.7200268E+001,-1.0953527E+000,-1.8047277E+001, 1.2895734E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3770615E+001, 2.3751528E+001, 3.3346303E-003, 3.3346303E-003
 9.9037788E+001, 5.9239509E+001,-1.6944805E+001,-1.1077565E+000,-1.8021299E+001, 1.2896402E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3450960E+001, 2.3178545E+001, 3.3346303E-003, 3.3346303E-003
 9.9141518E+001, 6.0417806E+001,-1.6597524E+001,-1.0868471E+000,-1.7992399E+001, 1.2896206E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3975739E+001, 2.4753932E+001, 3.3346303E-003, 3.3346303E-003
 9.9245255E+001, 6.0402894E+001,-1.6593712E+001,-1.0933682E+000,-1.7972832E+001, 1.2896680E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4820025E+001, 2.4755879E+001, 3.3346303E-003, 3.3346303E-003
 9.9400856E+001, 6.0477342E+001,-1.6613791E+001,-1.1076482E+000,-1.7936491E+001, 1.2899245E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4779209E+001, 2.4832312E+001, 3.3346303E-003, 3.3346303E-003
 9.9504593E+001, 6.0534795E+001,-1.6738377E+001,-1.1216428E+000,-1.7895671E+001, 1.2903175E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4888687E+001, 2.4792008E+001, 3.3346303E-003, 3.3346303E-003
 9.9608322E+001, 6.0515670E+001,-1.6946607E+001,-1.1366796E+000,-1.7868467E+001, 1.2906657E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4677221E+001, 2.4576823E+001, 3.3346303E-003, 3.3346303E-003
 9.9763924E+001, 6.0328067E+001,-1.7102651E+001,-1.1566052E+000,-1.7854415E+001, 1.2910409E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4420359E+001, 2.4227306E+001, 3.3346303E-003, 3.3346303E-003
 9.9867661E+001, 6.0038645E+001,-1.7233534E+001,-1.1772533E+000,-1.7852461E+001, 1.2912575E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3934882E+001, 2.3788309E+001, 3.3346303E-003, 3.3346303E-003
 9.9971397E+001, 5.9864243E+001,-1.6942971E+001,-1.1864857E+000,-1.7860568E+001, 1.2912400E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3765673E+001, 2.3887131E+001, 3.3346303E-003, 3.3346303E-003
 1.0012700E+002, 5.9771284E+001,-1.6553187E+001,-1.1956485E+000,-1.7885039E+001, 1.2909699E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4025608E+001, 2.4150319E+001, 3.3346303E-003, 3.3346303E-003
 1.0023073E+002, 5.9898481E+001,-1.6367506E+001,-1.2057029E+000,-1.7929723E+001, 1.2904813E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4436164E+001, 2.4408454E+001, 3.3346303E-003, 3.3346303E-003
 1.0033447E+002, 6.0151800E+001,-1.6739466E+001,-1.2198269E+000,-1.7960004E+001, 1.2900817E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4306155E+001, 2.4245403E+001, 3.3346303E-003, 3.3346303E-003
 1.0049007E+002, 6.0582077E+001,-1.7411908E+001,-1.2387623E+000,-1.7996177E+001, 1.2898344E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4090059E+001, 2.3948129E+001, 3.3346303E-003, 3.3346303E-003
 1.0059380E+002, 6.0663026E+001,-1.7836824E+001,-1.2575284E+000,-1.8020001E+001, 1.2898015E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3725379E+001, 2.3561570E+001, 3.3346303E-003, 3.3346303E-003
 1.0069753E+002, 6.0390546E+001,-1.8008667E+001,-1.2761173E+000,-1.8038773E+001, 1.2900012E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3352430E+001, 2.3079889E+001, 3.3346303E-003, 3.3346303E-003
 1.0080127E+002, 5.9986469E+001,-1.7559265E+001,-1.2866424E+000,-1.8048383E+001, 1.2905737E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2975519E+001, 2.3105084E+001, 3.3346303E-003, 3.3346303E-003
 1.0095687E+002, 5.9625857E+001,-1.6899160E+001,-1.2945764E+000,-1.8063278E+001, 1.2914891E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3202030E+001, 2.3381758E+001, 3.3346303E-003, 3.3346303E-003
 1.0106061E+002, 5.9633864E+001,-1.6275076E+001,-1.2995251E+000,-1.8096906E+001, 1.2922044E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3833736E+001, 2.3975278E+001, 3.3346303E-003, 3.3346303E-003
 1.0116434E+002, 5.9758173E+001,-1.6365168E+001,-1.3103475E+000,-1.8137054E+001, 1.2926259E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3987073E+001, 2.3958529E+001, 3.3346303E-003, 3.3346303E-003
 1.0131994E+002, 5.9880397E+001,-1.6509888E+001,-1.3282696E+000,-1.8194698E+001, 1.2930470E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3931094E+001, 2.3860472E+001, 3.3346303E-003, 3.3346303E-003
 1.0142368E+002, 5.9812576E+001,-1.6823140E+001,-1.3522331E+000,-1.8239308E+001, 1.2933053E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3575272E+001, 2.3410828E+001, 3.3346303E-003, 3.3346303E-003
 1.0152741E+002, 5.9638597E+001,-1.7095025E+001,-1.3736915E+000,-1.8245364E+001, 1.2932694E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3174179E+001, 2.2937449E+001, 3.3346303E-003, 3.3346303E-003
 1.0168301E+002, 5.9582075E+001,-1.7365810E+001,-1.3955510E+000,-1.8235735E+001, 1.2927526E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2728129E+001, 2.2597907E+001, 3.3346303E-003, 3.3346303E-003
 1.0178674E+002, 5.9703317E+001,-1.7574054E+001,-1.4164586E+000,-1.8209984E+001, 1.2914356E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2487345E+001, 2.2515735E+001, 3.3346303E-003, 3.3346303E-003
 1.0189048E+002, 6.0010786E+001,-1.7504801E+001,-1.4242639E+000,-1.8198288E+001, 1.2884393E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2721291E+001, 2.2896318E+001, 3.3346303E-003, 3.3346303E-003
 1.0204608E+002, 6.0225633E+001,-1.7588375E+001,-1.4434489E+000,-1.8194356E+001, 1.2864349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2981374E+001, 2.3012317E+001, 3.3346303E-003, 3.3346303E-003
 1.0214982E+002, 6.0212634E+001,-1.7548108E+001,-1.4652688E+000,-1.8183119E+001, 1.2912190E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2996613E+001, 2.3029051E+001, 3.3346303E-003, 3.3346303E-003
 1.0225355E+002, 6.0070124E+001,-1.7363732E+001,-1.4808900E+000,-1.8176624E+001, 1.2918626E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3081905E+001, 2.3061797E+001, 3.3346303E-003, 3.3346303E-003
 1.0240915E+002, 5.9832336E+001,-1.7067887E+001,-1.4987956E+000,-1.8155078E+001, 1.2921096E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3095235E+001, 2.3123497E+001, 3.3346303E-003, 3.3346303E-003
 1.0251289E+002, 5.9881384E+001,-1.6901987E+001,-1.5153138E+000,-1.8136889E+001, 1.2920701E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3168663E+001, 2.3340115E+001, 3.3346303E-003, 3.3346303E-003
 1.0261662E+002, 6.0022189E+001,-1.6713828E+001,-1.5241240E+000,-1.8122495E+001, 1.2919126E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3536746E+001, 2.3674661E+001, 3.3346303E-003, 3.3346303E-003
 1.0272035E+002, 6.0040999E+001,-1.6624803E+001,-1.5369762E+000,-1.8112348E+001, 1.2917135E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3742790E+001, 2.3779789E+001, 3.3346303E-003, 3.3346303E-003
 1.0287595E+002, 5.9922487E+001,-1.6530487E+001,-1.5535726E+000,-1.8104026E+001, 1.2914492E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3854197E+001, 2.3747316E+001, 3.3346303E-003, 3.3346303E-003
 1.0296573E+002, 6.0709991E+001,-1.6844922E+001,-1.5602420E+000,-1.8098551E+001, 1.2911985E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3977161E+001, 2.4219188E+001, 3.3346303E-003, 3.3346303E-003
 1.0310038E+002, 6.0226080E+001,-1.7029977E+001,-1.5831417E+000,-1.8091933E+001, 1.2910045E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3795479E+001, 2.3533939E+001, 3.3346303E-003, 3.3346303E-003
 1.0323504E+002, 6.0089466E+001,-1.7324656E+001,-1.6037249E+000,-1.8088503E+001, 1.2908362E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3176801E+001, 2.3085491E+001, 3.3346303E-003, 3.3346303E-003
 1.0333872E+002, 5.9164105E+001,-1.7401325E+001,-1.6300689E+000,-1.8092017E+001, 1.2907834E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2653640E+001, 2.2053602E+001, 3.3346303E-003, 3.3346303E-003
 1.0344735E+002, 5.9335686E+001,-1.7461387E+001,-1.6340694E+000,-1.8085004E+001, 1.2907948E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1970680E+001, 2.2168134E+001, 3.3346303E-003, 3.3346303E-003
 1.0361028E+002, 5.9681842E+001,-1.7267079E+001,-1.6347085E+000,-1.8089818E+001, 1.2908399E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2487168E+001, 2.2703145E+001, 3.3346303E-003, 3.3346303E-003
 1.0371890E+002, 5.9810961E+001,-1.7247423E+001,-1.6397899E+000,-1.8097080E+001, 1.2908565E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2821473E+001, 2.2839576E+001, 3.3346303E-003, 3.3346303E-003
 1.0382752E+002, 5.9986839E+001,-1.7378998E+001,-1.6447477E+000,-1.8106318E+001, 1.2908046E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2863268E+001, 2.2869684E+001, 3.3346303E-003, 3.3346303E-003
 1.0393615E+002, 6.0072688E+001,-1.7501352E+001,-1.6505495E+000,-1.8117167E+001, 1.2907003E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2902094E+001, 2.2816526E+001, 3.3346303E-003, 3.3346303E-003
 1.0404477E+002, 6.0035719E+001,-1.7662541E+001,-1.6585220E+000,-1.8128199E+001, 1.2905733E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2641435E+001, 2.2599363E+001, 3.3346303E-003, 3.3346303E-003
 1.0420770E+002, 6.0088502E+001,-1.7796535E+001,-1.6656958E+000,-1.8143028E+001, 1.2903523E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2557526E+001, 2.2496146E+001, 3.3346303E-003, 3.3346303E-003
 1.0431632E+002, 6.0114046E+001,-1.7733679E+001,-1.6700817E+000,-1.8164602E+001, 1.2901079E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2423105E+001, 2.2558586E+001, 3.3346303E-003, 3.3346303E-003
 1.0442495E+002, 6.0141914E+001,-1.7537665E+001,-1.6725498E+000,-1.8185694E+001, 1.2900613E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2701365E+001, 2.2758905E+001, 3.3346303E-003, 3.3346303E-003
 1.0453357E+002, 6.0119967E+001,-1.7481309E+001,-1.6797708E+000,-1.8195692E+001, 1.2902511E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2815977E+001, 2.2776097E+001, 3.3346303E-003, 3.3346303E-003
 1.0464219E+002, 5.9992154E+001,-1.7545918E+001,-1.6911283E+000,-1.8208886E+001, 1.2906217E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2601952E+001, 2.2559128E+001, 3.3346303E-003, 3.3346303E-003
 1.0480512E+002, 5.9959503E+001,-1.7240042E+001,-1.6976081E+000,-1.8232100E+001, 1.2910763E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2625076E+001, 2.2802663E+001, 3.3346303E-003, 3.3346303E-003
 1.0491375E+002, 6.0196992E+001,-1.7142443E+001,-1.7047616E+000,-1.8249514E+001, 1.2913792E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3067883E+001, 2.3113187E+001, 3.3346303E-003, 3.3346303E-003
 1.0502237E+002, 6.0170258E+001,-1.7197314E+001,-1.7171567E+000,-1.8247329E+001, 1.2914190E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3135949E+001, 2.3021372E+001, 3.3346303E-003, 3.3346303E-003
 1.0513100E+002, 5.9961677E+001,-1.7437668E+001,-1.7354605E+000,-1.8233450E+001, 1.2912667E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2760283E+001, 2.2568011E+001, 3.3346303E-003, 3.3346303E-003
 1.0529393E+002, 5.9682655E+001,-1.7214136E+001,-1.7507829E+000,-1.8207603E+001, 1.2908593E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2448247E+001, 2.2523043E+001, 3.3346303E-003, 3.3346303E-003
 1.0540255E+002, 5.9626896E+001,-1.7008825E+001,-1.7649151E+000,-1.8184857E+001, 1.2904344E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2672027E+001, 2.2681203E+001, 3.3346303E-003, 3.3346303E-003
 1.0551117E+002, 5.9757591E+001,-1.7177709E+001,-1.7800822E+000,-1.8175060E+001, 1.2902445E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2643855E+001, 2.2637642E+001, 3.3346303E-003, 3.3346303E-003
 1.0561980E+002, 5.9957106E+001,-1.7429539E+001,-1.7958837E+000,-1.8165633E+001, 1.2902326E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2592884E+001, 2.2578953E+001, 3.3346303E-003, 3.3346303E-003
 1.0572842E+002, 6.0149212E+001,-1.7465771E+001,-1.8086333E+000,-1.8152114E+001, 1.2903766E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2664574E+001, 2.2735598E+001, 3.3346303E-003, 3.3346303E-003
 1.0589135E+002, 6.0241117E+001,-1.7205163E+001,-1.8224531E+000,-1.8133423E+001, 1.2905838E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2965488E+001, 2.3092984E+001, 3.3346303E-003, 3.3346303E-003
 1.0599997E+002, 6.0200099E+001,-1.7375661E+001,-1.8492125E+000,-1.8110936E+001, 1.2905525E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3012030E+001, 2.2877195E+001, 3.3346303E-003, 3.3346303E-003
 1.0610860E+002, 6.0190078E+001,-1.7244115E+001,-1.8650389E+000,-1.8093742E+001, 1.2902379E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2936352E+001, 2.3000084E+001, 3.3346303E-003, 3.3346303E-003
